,categories,seedwords,words,rseeds
92,military,['colonel'],"['sergeant', 'governor', 'squire', 'rodrigo', 'radley', 'military', 'chancellor', 'sergei', 'franklin', 'minister', 'dr_smith', 'warden', 'pagan', 'marshal', 'senator', 'balin', 'director', 'innkeeper', 'philippe', 'bernard', 'gates', 'prime_minister', 'foreman', 'chief', 'ephraim', 'marcellus', 'kirriana', 'lord_elrond', 'rogers', 'mayor', 'eagle', 'butler', 'agent_coulson', 'turk', 'brom', 'ambassador', 'ragnar', 'antonius', 'steward', 'kapitan', 'chairman', 'alastair', 'corporal', 'baron', 'thom', 'alain', 'bracken', 'giles', 'price', 'lieutenant', 'mercer', 'clarence', 'briggs', 'amos', 'hammond', 'fergus', 'godfrey', 'giovanni', 'earl', 'magistrate', 'flannaghan', 'commander', 'priest', 'general', 'cheif', 'monk', 'gatekeeper', 'tiberius', 'frederick', 'finch', 'constable', 'ulysses', 'decker', 'bowen', 'salesman', 'viscount', 'horace', 'templeton', 'headmaster', 'colonel', 'captain', 'old_man', 'hubert', 'admiral', 'hawk', 'hawkins', 'first_officer', 'dorcas', 'pearce', 'johann', 'blackwood', 'khan', 'manservant', 'benson', 'policewoman', 'guard', 'shopkeeper', 'inspector', 'prime', 'sheriff', 'sinclair', 'nick_fury', 'pike', 'henri']",[119]
93,neglect,['devastation'],"['devastation', 'cruelty', 'greed', 'heartache', 'misery', 'blindness', 'cowardice', 'desolation', 'despair', 'misfortune', 'insecurity', 'hardship', 'peril', 'ravaged', 'isolation', 'afflicted', 'unimaginable', 'abandonment', 'injustice', 'hopelessness', 'vengeance', 'bloodshed', 'deep_sense', 'carnage', 'resentment', 'strife', 'madness', 'mistrust', 'betrayal', 'remembrance', 'magnitude', 'calamity', 'tumult', 'loathing', 'selfloathing', 'tragedy', 'bloodlust', 'grief', 'suffering', 'anguish', 'turmoil', 'revolt', 'chaos', 'aftermath', 'brutality', 'delirium', 'corruption', 'torment', 'catastrophe', 'sufferings', 'helplessness', 'wickedness', 'elation', 'humiliation', 'insanity', 'hardships', 'destruction', 'unhappiness', 'horrors', 'sorrow', 'apathy', 'eradicated', 'loneliness', 'obliterated', 'neglect']",[41]
94,swimming,['swam'],"['surfaced', 'darted', 'ran', 'waterfall', 'raced', 'paddle', 'rowed', 'jumped', 'rowing', 'dunked', 'resurfaced', 'shore_line', 'dived', 'waded', 'swim', 'splashing', 'shallows', 'deep_end', 'pond', 'floated', 'lake', 'shallow_end', 'slithered', 'dove', 'shore', 'flew', 'swum', 'lagoon', 'raft', 'swam', 'ocean', 'shallow_water', 'splashed', 'paddled', 'river', 'u2019s_edge', 'crawled', 'galloped', 'glided', 'lapped', 'spiraled', 'tumbled', 'dock', 'pool', 'wading', 'water', 'sailed', 'soared', 'diving', 'swimming', 'paddling', 'wade', 'canoe', 'dive', 'swan', 'underwater']",[6]
95,exotic,['flowering'],"['groves', 'beautiful_trees', 'wildflowers', 'blossoms', 'apple_trees', 'evergreens', 'colorful_flowers', 'bright_green_grass', 'quartz', 'different_flowers', 'wilting', 'dandelions', 'willow_trees', 'full_bloom', 'oaks', 'exotic', 'daffodils', 'blooming', 'oak_trees', 'flowering', 'fruit_trees', 'slivers', 'lush_grass', 'other_plants']",[20]
96,love,['love'],"['whole_heart', 'special_someone', 'thank', 'allot', 'great', 'lover', 'forgive', 'cherish', 'wish', 'understand', 'loves', 'promise', 'enjoy', 'hurts', 'soo', 'beautiful', 'unconditionally', 'missed', 'miss', 'happy', 'mean', 'hate', 'truely', 'dearly', 'nt', 'cause', 'saidi', 'baby', 'forget', 'likes', 'appreciate', 'honestly', 'like', 'deserve', 'adore', 'adores', 'because', 'best_girlfriend', 'friend_way', 'you', 'special_person', 'awesome', 'means', 'biggest_fan', 'misses', 'loving', 'hates', 'gonna_love', 'amazing', 'loved', 'hope', 'and', 'only_you', 'believe', 'love', 'babe', 'bet', 'mine', 'treasure', 'dislike', 'alot', 'tho', 'liked', 'yes', 'i', 'trust', 'good', 'care', 'wanna']",[0]
97,hiking,['seaside'],"['seaside', 'huge_forest', 'edinburgh', 'wonderful_view', 'big_ben', 'the_statue_of_liberty', 'huge_city', 'boat_ride', 'beautiful_beach', 'seashore', 'plymouth', 'dover', 'great_city', 'small_beach', 'santa_monica', 'london_eye', 'hiking', 'newport', 'eiffel_tower', 'east_side', 'thames', 'beautiful_park', 'forestry', 'hyde_park', 'beautiful_sunny_day', 'hot_summer_day', 'beaches', 'buckingham_palace', 'nightlife', 'new_england', 'olympia', 'perfect_weather', 'private_beach', 'long_island', 'hollywood_sign', 'sledding', 'mediterranean', 'beautiful_city']",[18]
98,communication,['talking'],"['talking', 'conversation', 'gossip', 'socializing', 'random_stuff', 'speaking', 'listening', 'laughing', 'blabbered', 'long_conversation', 'guessing', 'questioning', 'communication', 'fussing', 'joking', 'bitching', 'random_things', 'doing', 'daydreaming', 'argueing', 'snogging', 'whispering', 'happened', 'talk', 'chat', 'discussing', 'overheard', 'eavesdropping', 'heated_conversation', 'complaining', 'talks', 'fooling', 'chatting', 'texting', 'worrying', 'telling', 'thinking', 'calling', 'yapping', 'eating', 'blabbed', 'own_conversation', 'babbling', 'little_conversation', 'just_me', 'arguing', 'gossiping', 'deep_conversation', 'saying', 'raving', 'yelling', 'blabbering', 'conversing', 'chatted', 'flirting', 'asking', 'talked', 'rambling', 'heated_argument', 'explaining', 'bragging', 'blabbing', 'bickering', 'lecturing', 'ranting', 'acting']",[62]
99,hearing,['mumbling'],"['cursing', 'whispering', 'shouting', 'incoherent_words', 'mummbled', 'grumbling', 'mumbling', 'mutter', 'incoherent', 'whisper', 'grumbled', 'babbling', 'muttered', 'chuckling', 'mumble', 'saying', 'yelling', 'mouthing', 'unintelligible', 'hearing', 'murmuring', 'muttering', 'mumbled', 'mumbles', 'incoherently']",[61]
100,order,['authority'],"['intimidation', 'menace', 'discipline', 'loyalty', 'hostility', 'so_much_power', 'rank', 'nobility', 'opposition', 'order', 'manner', 'superior', 'threat', 'aggression', 'superiority', 'council', 'superiors', 'demands', 'demand', 'resistance', 'emperor', 'reverence', 'leadership', 'commander', 'command', 'wealth', 'higher_rank', 'disregard', 'principles', 'authority', 'general', 'wisdom', 'importance', 'certain_level', 'power', 'intelligence', 'masculinity', 'inclination', 'commanding', 'maturity', 'judgment', 'arrogance', 'respect', 'subordinate', 'defiance', 'conviction', 'obedience', 'formality', 'animosity', 'brethren']",[15]
101,sympathy,['compassion'],"['cruelty', 'pride', 'loyalty', 'empathy', 'adoration', 'bravery', 'sympathy', 'affection', 'selfishness', 'pity', 'reverence', 'remorse', 'gratitude', 'longing', 'gentleness', 'protectiveness', 'fondness', 'optimism', 'malice', 'gratefulness', 'resentment', 'betrayal', 'vulnerability', 'hatred', 'wisdom', 'sincerity', 'unconditional_love', 'kindness', 'compassion', 'admiration', 'such_love', 'devotion', 'arrogance', 'innocence', 'tenderness', 'conviction', 'distrust', 'sorrow', 'animosity']",[3]
102,hygiene,['razor'],"['tweezers', 'bloody_knife', 'kitchen_knife', 'small_blade', 'bathroom_cabinet', 'bandage', 'whole_arm', 'glass_shard', 'sharp_metal', 'sharp_knife', 'paper_towel', 'cuts', 'sharp_edge', 'band_aid', 'brush', 'small_knife', 'gauze', 'rag', 'wrist', 'razor_blades', 'sharp_blade', 'razor', 'blade', 'pencil_sharpener', 'silver_knife', 'cloth', 'old_scars', 'deep_cut', 'band_aids', 'broken_mirror', 'deep_cuts', 'other_wrist', 'scalpel', 'butcher_knife', 'scab', 'cut', 'razor_blade', 'pocket_knife', 'sharp_object', 'scissors', 'fresh_cuts', 'bandaid', 'razors', 'shard', 'fresh_cut', 'needle', 'sharp_end', 'first_cut', 'left_wrist', 'wrists', 'new_cuts', 'knife', 'butter_knife', 'blades', 'hygiene']",[34]
103,weather,['sky'],"['hills', 'dark_sky', 'golden_light', 'dark_clouds', 'mountains', 'rays', 'glow', 'rain', 'rising_sun', 'afternoon_sun', 'sunset', 'blue_water', 'moon_light', 'overhead', 'morning_sun', 'morning_sky', 'city_lights', 'evening_sky', 'clouds', 'black_clouds', 'fog', 'ceiling', 'beautiful_stars', 'twinkling_stars', 'thick_clouds', 'bright_moon', 'white_clouds', 'dark_blue_sky', 'fading_light', 'midnight_sky', 'clear_sky', 'sunrise', 'horizon', 'burning_sun', 'starlight', 'gray_clouds', 'evening_sun', 'treetops', 'grey_sky', 'sunlight', 'sun_rays', 'cliffs', 'light', 'cloudless_sky', 'gray_sky', 'skylight', 'setting_sun', 'comet', 'trees', 'above', 'sky', 'golden_sun', 'beautiful_colors', 'snow', 'sun', 'suns', 'mist', 'whole_sky', 'sea', 'cloud', 'ocean', 'starry_night', 'dark_night', 'dark_water', 'blazing_sun', 'canopy', 'starry_sky', 'streetlights', 'bright_stars', 'rain_clouds', 'moonlight', 'skyline', 'ocean_floor', 'sunu2019s_rays', 'night_sky', 'frost', 'dark_cloud', 'tree_tops', 'snowflakes', 'green_grass', 'fluffy_clouds', 'fireflies', 'starry_night_sky', 'skies', 'black_sky', 'beautiful_sky', 'silver_light', 'bright_sky', 'blue_skies', 'storm_clouds', 'weather', 'stars', 'grey_clouds', 'blue_sky', 'moon', 'dark_night_sky', 'half_moon', 'cloudy_sky', 'sands', 'clear_blue_sky', 'bright_blue_sky', 'darkening_sky', 'firefly', 'dusk', 'landscape', 'tall_trees', 'blue_ocean']",[11]
104,anonymity,['anonymity'],"['cultivated', 'preferring', 'anonymity', 'utilized', 'individual', 'interference', 'discipline', 'human_society', 'purposes', 'establishing', 'limitations', 'persecution', 'distinction', 'general_public', 'necessity']",[9]
105,trust,['truth'],"['life_story', 'consequences', 'feelings', 'dare', 'anyone', 'truthfully', 'complete_truth', 'intentions', 'confession', 'real_feelings', 'true', 'honest_truth', 'confess', 'big_secret', 'whole_story', 'honestly', 'truthful', 'exactly_what', 'because', 'true_feelings', 'secret', 'real_him', 'biggest_secret', 'full_story', 'whether', 'secrets', 'truths', 'real_truth', 'full_truth', 'lies', 'right_thing', 'believe', 'lie', 'just_a_game', 'whole_truth', 'real_reason', 'honesty', 'trust', 'truth', 'past']",[6]
106,ancient,['outdated'],"['expensive', 'tacky', 'practical', 'posh', 'flashy', 'vintage', 'extravagant', 'sophisticated', 'colourful', 'authentic', 'conservative', 'traditional', 'lavish', 'cheap', 'decorative', 'futuristic', 'generic', 'unremarkable', 'impersonal', 'homely', 'tasteful', 'antique', 'modern', 'medieval', 'cluttered', 'fashionable', 'gaudy', 'impractical', 'simplistic', 'furnishings', 'drab', 'outdated', 'colorful', 'elaborate', 'ancient', 'durable', 'basic', 'costly', 'refined', 'du00e9cor', 'abstract', 'fashioned', 'fancier', 'rustic', 'pricey', 'shabby', 'bland', 'luxurious']",[34]
107,deception,['pretense'],"['retribution', 'restriction', 'independence', 'good_fortune', 'justification', 'ignorance', 'intimidation', 'wholly', 'nevertheless', 'selfconfidence', 'semblance', 'cowardice', 'pretence', 'compulsion', 'free_will', 'resistance', 'interference', 'sustenance', 'pretense', 'carelessness', 'willingness', 'actively', 'credibility', 'professionalism', 'certainty', 'knowledge', 'circumstance', 'insistence', 'restraint', 'persist', 'doubtless', 'selfpreservation', 'selfcontrol', 'thereby', 'subtlety', 'affections', 'animosity', 'unwittingly', 'observation', 'consequence', 'waver', 'bravado', 'propriety', 'psy', 'ultimately', 'influence', 'inadvertently', 'virtue', 'modicum', 'efforts', 'integrity', 'measure', 'inclination', 'deception', 'notion', 'brutality', 'great_deal', 'heacirceurotilded', 'naught', 'ensuring', 'conviction', 'modesty', 'dignity', 'treachery', 'kariya', 'necessity', 'such_thoughts']",[10]
108,fabric,['gauzy'],"['', 'fabric', 'gauzy']",[64]
109,air_travel,['transport'],"['duplicate', 'activate', 'locate', 'acquire', 'relocate', 'utilized', 'infiltrate', 'operate', 'traverse', 'patrol', 'track', 'transportation', 'access', 'map', 'travel', 'summon', 'secure', 'pilot', 'disable', 'construct', 'enchant', 'destroy', 'craft', 'forge', 'merge', 'reserve', 'transport', 'transfer', 'dispatch', 'loot', 'reside', 'convert', 'reinforce', 'repel', 'dispose', 'accessible', 'navigate', 'create', 'dismantle', 'lure', 'provide', 'eliminating', 'aid', 'manipulate', 'negotiate', 'obtain', 'store', 'operating', 'procure', 'inhabit', 'restore', 'repair', 'transported', 'bypass', 'guard', 'generate', 'target', 'assemble', 'install', 'teleport', 'evacuate', 'preserve', 'designated', 'air_travel', 'supply', 'eliminate', 'trap', 'rebuild', 'transporting', 'conduct', 'manifest', 'portals']",[16]
110,fight,['battle'],"['slaughter', 'final_battle', 'siege', 'germans', 'nubians', 'legions', 'defeating', 'invaders', 'duels', 'civil_war', 'fight', 'objects', 'hunt', 'revolution', 'cohort', 'warriors', 'ranks', 'troops', 'varden', 'capture', 'forsaken', 'britons', 'first_battle', 'brotherhood', 'titans', 'warrior', 'raids', 'destruction', 'riders', 'knights', 'clans', 'battle_field', 'soldiers', 'soldier', 'battling', 'victor', 'enemies', 'bloodbath', 'opponents', 'full_strength', 'duel', 'hunters', 'army', 'pirates', 'vengeance', 'leadership', 'battle', 'poku00e9mon', 'hydra', 'romans', 'front_lines', 'war', 'ambush', 'greeks', 'allies', 'raid', 'orcs', 'armies', 'brethren', 'gaea', 'rebels', 'rebellion', 'enemy', 'slayer', 'opponent', 'fighters', 'clan', 'attack', 'resistance', 'race', 'circle', 'games', 'front_line', 'quest', 'bloodshed', 'defenders', 'training', 'tribes', 'tribe', 'comrades', 'empire', 'wars', 'slain', 'killing', 'marines', 'attacks', 'decepticons', 'fleet', 'uprising', 'opposition', 'fighting', 'last_battle', 'lycans', 'reign', 'gaia', 'foes', 'battles', 'giants', 'expedition', 'battlefield', 'tournament', 'forces', 'skirmish', 'legion', 'elves', 'caratacus', 'surprise_attack']",[6]
111,dominant_personality,['brash'],"['impulsive', 'trusting', 'obstinate', 'snarky', 'spiteful', 'vulgar', 'overconfident', 'argumentative', 'charismatic', 'dependable', 'excitable', 'sociable', 'abrasive', 'unfriendly', 'pompous', 'pessimistic', 'snobbish', 'easygoing', 'dominant_personality', 'condescending', 'cynical', 'pretentious', 'nau00efve', 'empathetic', 'uneducated', 'opinionated', 'brash', 'assertive', 'prideful', 'vindictive', 'temperamental', 'petulant', 'egoistic', 'ambitious', 'insightful', 'introverted', 'resourceful', 'demeaning', 'articulate', 'outspoken', 'boastful', 'decisive', 'manipulative', 'unkind', 'witty', 'belligerent', 'headstrong', 'dishonest', 'crude']",[45]
112,music,['concert'],"['audition', 'first_concert', 'concert', 'backstage', 'x_factor', 'concerts', 'vmas', 'onstage', 'hotel', 'bootcamp', 'preforming', 'performance', 'tour_bus', 'signing', 'fashion_show', 'rehersal', 'other_band', 'o2_arena', 'radio_interview', 'rehearse', 'football_game', 'movie_premiere', 'lads', 'carnival', 'soundcheck', 'photoshoot', 'vip_tickets', 'water_park', 'mall', 'boot_camp', 'beach_party', 'talent_show', 'premiere', 'airport', 'vip_passes', 'la', 'performances', 'interview', 'filming', 'recital', 'free_tickets', 'one_direction_concert', 'o2', 'perform', 'band_practice', 'school_dance', 'live_shows', 'consert', '1d_concert', 'preform', 'backstage_passes', 'whole_tour', 'gig', 'first_show', 'music', 'warped', 'first_performance', 'backstage_pass', 'back_stage', 'theme_park', 'amusement_park', 'new_tour', 'music_video', 'party', 'world_tour', 'xfactor', 'interviews', 'one_direction', 'auditions', 'direction_concert', 'first_interview', 'performing', 'venue', 'show', 'touring', 'warped_tour', 'meet', 'opening_act', 'sound_check', 'studios', 'next_concert', 'new_movie', 'vma', 'prom', 'last_song', 'last_performance', 'front_row_seats', 'next_show', 'cinema', 'magcon', 'last_show', 'first_tour', 'award_show', 'rehearsing', 'last_concert', 'cinemas', 'studio', 'new_album', 'tour', 'waterpark', 'rehearsals', 'front_row_tickets', 'vidcon', 'photo_shoot', 'dinner_date', 'interveiw', 'next_performance', 'tickets', 'madison_square_garden', 'recording_studio', 'rehearsal', 'next_tour']",[42]
113,vehicle,['pickup'],"['trucks', 'camaro', 'white_car', 'blue_car', 'taxi_cab', 'blue_truck', 'motorbike', 'crappy_car', 'white_van', 'black_suv', 'red_mustang', 'old_car', 'corvette', 'cadillac', 'tractor', 'car', 'little_car', 'small_car', 'cab', 'mini_van', 'motorcycle', 'golf_cart', 'lorry', 'volkswagen', 'motercycle', 'chevy', 'jeep', 'escalade', 'rover', 'bmw', 'tailgate', 'truck', 'gear', 'parking_garage', 'driver', 'dodge', 'the_range_rover', 'black_mercedes', 'sports_car', 'motor_bike', 'audi', 'tow_truck', 'truck_bed', 'bicycle', 'vehicle', 'convertible', 'buggy', 'squad_car', 'mazda', 'ferrari', 'red_truck', 'mums_car', 'impala', 'black_jeep', 'interstate', 'black_range_rover', 'ford', 'idled', 'automobile', 'minivan', 'big_car', 'out_front', 'mini_cooper', 'police_cruiser', 'family_car', 'cabbie', 'suv', 'jeeps', 'hummer', 'honda', 'range_rover', 'cruiser', 'atv', 'volvo', 'pickup_truck', 'bike', 'prius', 'black_mustang', 'red_ferrari', 'garage', 'silver_car', 'lexus', 'porsche', 'limousine', 'red_sports_car', 'curb', 'rental', 'station_wagon', 'rv', 'pickup', 'toyota', 'lamborghini', 'red_car', 'red_convertible', 'drove', 'black_truck', 'old_truck', 'mustang', 'black_motorcycle', 'valet', 'rental_car']",[39]
114,politeness,['attentive'],"['observant', 'amiable', 'reserved', 'considerate', 'worrisome', 'impulsive', 'uncharacteristically', 'enthralled', 'politeness', 'unnerving', 'uncaring', 'perceptive', 'thorough', 'secretive', 'dependable', 'humorous', 'compliant', 'unfriendly', 'tolerant', 'subtle', 'informative', 'easygoing', 'stoic', 'intuitive', 'attentive', 'timid', 'discreet', 'affectionate', 'compassionate', 'lighthearted', 'aloof', 'intelligent', 'vigilant', 'indifferent', 'diligent', 'assertive', 'diplomatic', 'wary', 'chatty', 'knowledgeable', 'troubled', 'sullen', 'expressive', 'cautious', 'responsive', 'hostile', 'insightful', 'courteous', 'optimistic', 'thoughtful', 'introverted', 'elusive', 'straightforward', 'complacent', 'eloquent', 'subdued', 'studious', 'passive', 'disconcerting', 'respectful', 'humble', 'sensible', 'haughty', 'docile', 'solemn', 'obedient', 'talkative', 'inquisitive']",[4]
115,toy,['football'],"['skateboarding', 'soccer', 'american_football', 'coach', 'netball', 'hockey', 'kickball', 'basket_ball', 'hockey_team', 'rugby', 'favorite_sport', 'frisbee', 'goalie', 'cheerleading', 'foot_ball', 'basketball', 'football', 'dodge_ball', 'dodgeball', 'footie', 'soccer_ball', 'softball', 'football_team', 'gymnastics', 'school_team', 'football_players', 'other_sports', 'track_team', 'baseball', 'lacrosse', 'badminton', 'video_games', 'sports', 'basketball_team', 'swim_team', 'soccer_team', 'players', 'boxing', 'baseball_team', 'footy', 'quarterback', 'wrestling', 'mario_kart', 'toy', 'volleyball', 'field_hockey', 'sport', 'volley_ball']",[17]
116,farming,['agriculture'],"['democracy', 'modern_technology', 'employing', 'other_forms', 'investments', 'lore', 'fertility', 'yog', 'promotes', 'culture', 'technologies', 'yagya', 'monarchy', 'resource', 'warfare', 'excellence', 'constitution', 'specializes', 'traditionally', 'global', 'christianity', 'specialize', 'mythology', 'new_technology', 'cultivate', 'folklore', 'prestige', 'enterprise', 'recreation', 'specializing', 'agencies', 'educating', 'populace', 'cultures', 'renowned', 'sciences', 'equality', 'native_americans', 'commerce', 'dictates', 'govern', 'religions', 'inclusion', 'traditions', 'funded', 'agriculture', 'governing', 'farming', 'political', 'breeding', 'conventions']",[19]
117,meeting,['attendance'],"['assembly', 'tardy', 'faculty', 'tutor', 'exam', 'english_teacher', 'instructor', 'supervisor', 'class_time', 'headmaster', 'tutors', 'quizzes', 'principals', 'program', 'syllabus', 'gym_teacher', 'science_teacher', 'mr_anderson', 'substitute_teacher', 'schedules', 'mr_johnson', 'art_teacher', 'assigned_seats', 'principal', 'pop_quiz', 'briefing', 'lecture', 'drama_teacher', 'quiz', 'vice_principal', 'new_class', 'morning_announcements', 'teacher', 'history_teacher', 'form_tutor', 'professor', 'professors', 'mr_smith', 'school_board', 'assignments', 'first_assignment', 'roll_call', 'presentation', 'timetables', 'class', 'examination', 'group_project', 'mr_jones', 'meeting', 'registration', 'first_lesson', 'principle', 'teaching', 'adviser', 'substitute', 'homeroom_teacher', 'attendance', 'orientation', 'roster', 'announcements', 'new_teacher', 'assignment', 'seating_plan', 'seating_chart', 'lecturer', 'lesson_plan', 'teachers', 'interns', 'mr_brown', 'math_teacher', 'other_teachers', 'assigning', 'head_teacher', 'role_call', 'lectures']",[33]
118,war,['warfare'],"['irraya', 'merit', 'ancients', 'nobility', 'magi', 'monarchy', 'modern_world', 'forefathers', 'objects', 'oceania', 'specializes', 'seers', 'inventions', 'experimentation', 'cultivate', 'sages', 'other_nations', 'populace', 'rituals', 'religions', 'human_society', 'supernatural_beings', 'raids', 'equality', 'imbued', 'abolished', 'rahkshani', 'yog', 'morality', 'primarily', 'capabilities', 'expansion', 'organizations', 'resource', 'warfare', 'magick', 'propaganda', 'constitution', 'elementals', 'leadership', 'caste', 'traditionally', 'specialize', 'dealings', 'large_numbers', 'legitimacy_kingdom', 'sorcery', 'societies', 'armed_forces', 'seelie', 'evolution', 'cultures', 'war', 'mastery', 'senate', 'mutations', 'glorified', 'bloodlines', 'persecution', 'governments', 'researchers', 'discrimination', 'democracy', 'coalition', 'sorcerers', 'ideals', 'utilized', 'egyptians', 'discipline', 'other_planets', 'technologies', 'other_species', 'termed', 'blossoming', 'deities', 'tribes', 'integrated', 'empire', 'ruling', 'transcend', 'prophets', 'legacies', 'rebellions', 'organisation', 'intellect', 'implemented', 'prejudice', 'govern', 'restoration', 'traditions', 'governing', 'political', 'conduct', 'mages', 'conformity', 'ethics', 'alliance', 'employing', 'other_forms', 'common_people', 'different_forms', 'persecuted', 'yagya', 'other_races', 'association', 'attributes', 'christianity', 'invaluable', 'advancement', 'realm', 'governed', 'exploitation', 'limitations', 'watchers', 'magicians', 'communities', 'dominion', 'humankind', 'commerce', 'outlawed', 'profit', 'agriculture', 'believers', 'influences', 'predecessors', 'diplomacy', 'breeding']",[134]
119,speaking,['spoke'],"['hushed', 'admitted', 'babbled', 'mocked', 'speaking', 'acknowledged', 'apologized', 'hesitated', 'enquired', 'blurted', 'paused', 'spoked', 'clarified', 'croaked', 'uttered', 'voiced', 'piped', 'inquired', 'drawled', 'corrected', 'speaks', 'argued', 'whispered', 'approached', 'replied', 'remarked', 'muttered', 'voice', 'ranted', 'speak', 'enunciated', 'queried', 'stiffened', 'explained', 'spoke', 'chuckled', 'responded', 'murmured', 'answered', 'nodded', 'murmered', 'questioned', 'demanded', 'frowned', 'commanded', 'chimed', 'interjected', 'mumbled', 'repeated', 'spoken', 'stated']",[63]
120,listen,['buzzing'],"['listen', 'rattling', 'ringing', 'beeping', 'buzzing', 'buzzing_sound', 'vibrates', 'vibration', 'blaring', 'vibrated', 'chiming', 'buzzing_noise', 'buzzes', 'buzz', 'buzzed', 'whirring', 'beeped', 'vibrating', 'blasting', 'beeps', 'blared', 'vibrate', 'beep']",[50]
121,urban,['abuzz'],"['urban', 'evacuating', 'reconstruction', 'abuzz', 'ofthe', 'upcoming_events', 'entertainers', 'partaking', 'administrators', 'infiltrating', 'broadcasted', 'complete_chaos', 'ambassadors', 'migrating', 'adventurers', 'excited_chatter', 'different_stages', 'interrogations', 'commerce', 'converged', 'televised', 'rife', 'gossipers', 'total_chaos', 'only_a_handful']",[52]
122,shopping,['merchandise'],"['badges', 'copies', 'necessities', 'black_market', 'restaurants', 'few_items', 'fliers', 'beauty_products', 'cds', 'trinkets', 'merch', 'tokens', 'dollar_store', 'venues', 'dvds', 'newspapers', 'sale', 'advertising', 'companies', 'budget', 'buyers', 'money', 'new_furniture', 'stocks', 'gadgets', 'articles', 'possessions', 'department_store', 'artwork', 'coupons', 'records', 'brands', 'produce', 'sales', 'flyers', 'winnings', 'purses', 'products', 'iphones', 'various_items', 'vendors', 'merchandise', 'wares', 'ids', 'ebay', 'selection', 'expensive_things', 'costumes', 'antiques', 'purchase', 'souvenirs', 'equipment', 'extras', 'arenas', 'albums', 'prices', 'selling', 'employees', 'art_supplies', 'old_records', 'stamps', 'valuables', 'hotels', 'stores', 'goodies', 'receipts', 'price_tags', 'markets', 'items', 'personal_items', 'ads', 'pamphlets', 'materials', 'school_supplies', 'vinyls', 'credit_cards', 'shipments', 'personal_belongings', 'purchases', 'other_items', 'cashiers', 'thousands_of_dollars', 'band_merch', 'designers', 'shopping', 'cash', 'jewellery', 'magazines', 'collections', 'auction', 'wallets', 'brochures', 'whole_store', 'tags', 'advertised', 'goods', 'donations']",[15]
123,disgust,['hateful'],"['downright', 'cruel', 'spiteful', 'petty', 'bitchy', 'unwanted', 'pitiful', 'condescending', 'insufferable', 'judgmental', 'cowardly', 'ignorant', 'hostile', 'controlling', 'narcissistic', 'perverted', 'boastful', 'bitter', 'manipulative', 'unkind', 'murderous', 'hateful', 'dishonest', 'disgraceful', 'selfish', 'hurtful', 'vengeful', 'uncaring', 'vulgar', 'defiant', 'pessimistic', 'snobbish', 'mean', 'snide', 'pretentious', 'compassionate', 'careless', 'apathetic', 'inhumane', 'unforgiving', 'volatile', 'callous', 'demeaning', 'disrespectful', 'egotistical', 'unreasonable', 'inconsiderate', 'possessive', 'tendencies', 'overbearing', 'hypocritical', 'heartless', 'disgust', 'arrogant', 'shameful', 'tolerant', 'insulting', 'untrustworthy', 'empathetic', 'brash', 'sadistic', 'fickle', 'temperamental', 'harsh', 'vicious', 'insensitive', 'rebellious', 'infuriating', 'degrading', 'resentful', 'belligerent', 'destructive', 'impulsive', 'snarky', 'despicable', 'judgemental', 'malicious', 'irrationally', 'unfriendly', 'violent', 'brutal', 'ruthless', 'cynical', 'uneducated', 'thoughtless', 'prideful', 'vindictive', 'demented', 'conceited', 'idiotic', 'deceitful', 'selfless', 'psychotic', 'crude']",[64]
124,fire,['temperature'],"['air_conditioner', 'coldness', 'humid', 'sun', 'temperatures', 'cold', 'heart_rate', 'water_temperature', 'body_temperature', 'humidity', 'cooling', 'temperature', 'blood_pressure', 'warmer', 'weather', 'heat', 'colder', 'degrees', 'fire', 'cold_weather', 'steam', 'heat_wave', 'heaters', 'air_conditioning', 'fever', 'atmosphere', 'heater', 'freezing', 'room_temperature', 'heating', 'tempature', 'thermostat']",[36]
125,tool,['wield'],"['duplicate', 'sidhe', 'activate', 'handtohand_combat', 'imbued', 'deflect', 'utilized', 'acquire', 'harnessed', 'disarm', 'bested', 'wielder', 'combat', 'black_magic', 'summon', 'great_power', 'full_strength', 'teleportation', 'possessing', 'mass_destruction', 'yield', 'imprison', 'lethal', 'enchant', 'invulnerable', 'utilize', 'magick', 'craft', 'only_weapon', 'much_power', 'posses', 'forge', 'resistant', 'wielding', 'equip', 'obliterate', 'wielded', 'master', 'repel', 'defeat', 'sorcery', 'possess', 'dual', 'overpower', 'possesses', 'affinity', 'manipulate', 'wields', 'oppose', 'harness', 'obtain', 'aid', 'slay', 'bind', 'vanquish', 'summoning', 'mage', 'such_power', 'tool', 'dark_magic', 'stealth', 'incapacitate', 'generate', 'great_strength', 'wield', 'forged', 'withstand', 'replicate', 'own_powers', 'demonstrated', 'manifest', 'special_ability']",[35]
126,phone,['respond'],"['answering', 'hesitated', 'responding', 'process', 'retort', 'retaliate', 'phone', 'answer', 'response', 'object', 'protest', 'acknowledge', 'replying', 'question', 'next_question', 'react', 'hesitate', 'register', 'speak', 'elaborate', 'respond', 'responded', 'reply', 'answered', 'interject', 'argue', 'ask', 'bother', 'explain', 'utter']",[15]
