,categories,seedwords,words
152,ship,"['sail', 'rocket', 'deck', 'battleship', 'steamer']","['cruiser', 'small_boats', 'propeller', 'cargo_bay', 'other_vessels', 'jet', 'deck', 'frigate', 'c130', 'spaceship', 'cruisers', 'landing_gear', 'crane', 'jetty', 'crewman', 'rig', 'docking', 'periscope', 'submarine', 'turret', 'motorboat', 'trawler', 'engine_room', 'dinghy', 'mainsail', 'ship', 'masts', 'spinnaker', 'dock', 'rotor', 'prow', 'the_arabian_sea', 'flotilla', 'fuselage', 'skiff', 'tugs', 'man_crew', 'landing_craft', 'torpedoes', 'catamaran', 'sail', 'tugboat', 'winch', 'propellers', 'mast', 'sails', 'rocket', 'open_sea', 'sailboat', 'rotors', 'pontoons', 'landing', 'boat', 'small_craft', 'steamer', 'atlantis', 'other_ships', 'aircraft_carrier', 'torpedo', 'tugboats', 'small_boat', 'battleship', 'the_pacific_ocean', 'reef', 'stern', 'port_side', 'starboard', 'parachute', 'hull', 'kayak', 'buoys', 'endeavour', 'warship', '50foot', 'vessel', 'buoy', 'parachutes', 'oars', 'rough_seas', 'keel', 'fishing_boat', 'flight_deck', 'launching_pad', 'glider', 'other_boats']"
153,clothing,"['gown', 'lace', 'pant', 'shoe', 'cape']","['pleated', 'stilettos', 'plaid', 'lipstick', 'scarf', 'pantyhose', 'tassels', 'strapless', 'knickers', 'sandals', 'pant', 'laces', 'stiletto', 'ponytail', 'turtleneck', 'mink', 'straw_hat', 'satin', 'fedora', 'earrings', 'panties', 'clothing', 'corset', 'hot_pants', 'garters', 'tank_top', 'sweater', 'cardigan', 'bras', 'black_dress', 'denim', 'rhinestone', 'white_dress', 'velvet', 'tights', 'neckline', 'tiara', 'linen', 'stockings', 'feather', 'sable', 'fleece', 'capes', 'leather_pants', 'sequins', 'clad', 'dreadlocks', 'long_skirt', 'shawl', 'blouses', 'braids', 'sweatshirt', 'dyed', 'kimono', 'ermine', 'lace', 'swimsuit', 'halter', 'beret', 'tunics', 'black_velvet', 'slippers', 'shoe', 'thong', 'pearls', 'necklace', 'headdress', 'robe', 'parka', 'necktie', 'suede', 'blazer', 'flannel', 'top_hat', 'black_lace', 'sari', 'knits', 'cuffs', 'braid', 'bowler_hat', 'lapels', 'raincoat', 'cape', 'trousers', 'high_heels', 'chiffon', 'apron', 'miniskirt', 'ruffles', 'gown', 'loafers', 'wig', 'bra', 'taffeta', 'mannequin', 'sarong', 'petticoats', 'drape', 'bonnet', 'bandanna', 'breeches', 'kilt', 'skirt', 'suspenders', 'blouse', 'poncho', 'coat', 'clasp', 'pleats', 'black_leather', 'tulle', 'cashmere', 'overalls', 'curls', 'beaded', 'midriff', 'earring', 'undershirt', 'bodice', 'silk', 'tweed', 'leather', 'strap', 'hem', 'bikini', 'leggings', 'bustier', 'tunic', 'pendant', 'overcoat', 'fur', 'rhinestones']"
154,car,"['taxi', 'convoy', 'cruiser', 'pothole', 'radio']","['cruiser', 'van', 'unmarked_car', 'cab', 'rented_car', 'greyhound_bus', 'bicycle', 'police_cars', 'tour_bus', 'airfield', 'second_car', 'armored_personnel_carrier', 'motorcycle', 'convoys', 'white_van', 'motorcade', 'taxi_driver', 'airstrip', 'bus_station', 'school_bus', 'stop_sign', 'main_highway', 'amtrak_train', 'forklift', 'main_road', 'hearse', 'short_distance', 'humvee', 'police_helicopter', 'freight_train', 'roadblock', 'rig', 'police_cruiser', 'patrol', 'bus_stop', 'freighter', 'pothole', 'television_crew', 'red_light', 'taxicab', 'caravan', 'satellite_phone', 'small_plane', 'ferry', 'station_wagon', 'commuter_train', 'uturn', 'city_bus', 'flatbed_truck', 'bus', 'armored_vehicle', 'pickup_truck', 'dump_truck', 'yellow_cab', '18wheeler', 'radio', 'curb', 'unmarked_police_car', 'other_car', 'garbage_truck', 'airport', 'traffic_light', 'checkpoint', 'sport_utility_vehicle', 'walkietalkie', 'cargo_plane', 'jeep', 'tarmac', 'unmarked_cars', 'limousine', 'several_cars', 'patrol_car', 'small_boat', 'police_van', 'train', 'fire_truck', 'minibus', 'police_escort', 'delivery_truck', 'truck', 'freight_trains', 'armed_men', 'car', 'jeeps', 'helicopter', 'police_car', 'tow_truck', 'oncoming_traffic', 'service_station', 'taxi', 'tractortrailer', 'passenger_train', 'fishing_boat', 'convoy', 'control_tower', 'police_station', 'driver']"
155,strength,"['perseverance', 'athletic', 'resistance', 'competitive', 'battle']","['battle', 'perseverance', 'resistance', 'competitive', 'athletic', 'strength']"
156,technology,"['laptop', 'radar', 'spacecraft', 'scientist', 'keyboard']","['wirelessly', 'photons', 'propeller', 'cursor', 'hubble', 'cargo_bay', 'radio_signals', 'simulation', 'module', 'orbits', 'titan', 'cockpit', 'laser', 'arrays', 'accelerator', 'the_hubble_space_telescope', 'hard_disk', 'spaceship', 'transistor', 'comet', 'computer_program', 'computer_screen', 'orbit', 'satellite', 'antennas', 'rudder', 'hubble_telescope', 'asteroid', 'infrared', 'computer_mouse', 'simulations', 'warhead', 'probe', 'personal_computer', 'computer_simulation', 'rover', 'lasers', 'sensor', 'circuits', 'recorder', 'robots', 'technology', 'silicon_chip', 'radio_signal', 'ground_controllers', 'remote', 'telescopes', 'photon', 'new_device', 'observatory', 'spectrometer', 'coordinates', 'radar', 'magnetic_field', 'black_boxes', 'detector', 'martian_surface', 'antenna', 'keyboard', 'probes', 'sound_waves', 'radio_waves', 'global_positioning_system', 'laser_beam', 'sonar', 'battery_power', 'human_eye', 'black_box', 'desktop_computer', 'scanner', 'microchip', 'scientist', 'device', 'microprocessor', 'robot_arm', 'satellites', 'telescope', 'stylus', 'laser_light', 'gps', 'particle', 'laptop_computer', 'payload', 'electrons', 'laptop', 'shuttle', 'flight_controllers', 'robot', 'spacecraft', 'silicon', 'sensors', 'joystick', 'capsule', 'remote_control', 'supercomputer', 'airplane', 'orbiter', 'machine', 'computer_chip', 'computer', 'modem', 'electrodes', 'devices', 'desktop', 'magnetic_fields', 'electronic_device', 'laser_beams', 'gyroscopes', 'electron', 'circuitry', 'beam', 'mouse', 'electronic_signals', 'transmitter', 'transponder', 'interceptor', 'lander']"
157,breaking,"['splitting', 'pane', 'affect', 'brittle', 'crashing']","['tumble', 'melt', 'vibrations', 'slide', 'membrane', 'insulating', 'joints', 'affect', 'ricocheting', 'slicing', 'tubing', 'warping', 'vaporized', 'vapor', 'pane', 'rupture', 'slope', 'fastened', 'drip', 'shafts', 'bleed', 'heaving', 'flattening', 'pierce', 'compressed', 'brittle', 'crashing', 'overheat', 'wedge', 'breaking', 'sag', 'wobble', 'pivot', 'corroded', 'coil', 'heating', 'pistons', 'marring', 'penetrates', 'ricochet', 'protruding', 'blades', 'vibrating', 'flattens', 'cracking', 'warp', 'protrude', 'sheet_metal', 'compressing', 'cushioning', 'melting', 'disintegrate', 'grip', 'foam', 'clogs', 'punctured', 'seals', 'colliding', 'socket', 'seep', 'dries', 'spew', 'corrode', 'seeping', 'treads', 'ripple', 'sliding', 'seeps', 'flatten', 'curve', 'rust', 'accumulates', 'condensation', 'nailing', 'tread', 'thread', 'hardens', 'sockets', 'vibrate', 'splitting', 'cushioned', 'cools', 'darken']"
158,shape_and_size,"['rounded', 'enlarge', 'shape', 'enclose', 'dainty']","['drape', 'pebbles', 'latticework', 'triangular', 'chiseled', 'fastened', 'coils', 'silhouettes', 'reassemble', 'triangles', 'concave', 'arcs', 'curving', 'cube', 'folds', 'same_color', 'enclose', 'swirls', 'molding', 'rounded', 'curved', 'shape_and_size', 'circular', 'sheathed', 'shape', 'straight_lines', 'lattice', 'sandstone', 'ovals', 'dowels', 'glue', 'incised', 'cornices', 'outer_edges', 'welded', 'drapery', 'spindle', 'protrude', 'sheet_metal', 'shapes', 'encased', 'rectangular', 'inlaid', 'dainty', 'sculpted', 'curve', 'enclosing', 'arches', 'flat_surface', 'handles', 'diagonal', 'ornamented', 'molded', 'plexiglass', 'thread', 'contour', 'sculptured', 'encircle', 'enlarge', 'rectangle', 'spirals', 'horizontally', 'mesh', 'sockets', 'curves', 'verticals', 'contours', 'trellis', 'grids', 'right_angles', 'squares', 'outer', 'rectangles', 'encloses', 'horizontal', 'cutouts']"
159,power,"['unified', 'hierarchy', 'govern', 'superpower', 'superior']","['open_society', 'economic_system', 'orthodoxy', 'superiority', 'political_structure', 'free_people', 'american_power', 'neutrality', 'hierarchy', 'authoritarian', 'superpower', 'democratic_society', 'norms', 'own_government', 'democratic_principles', 'unified', 'power', 'doctrine', 'conformity', 'majority_rule', 'selfgovernment', 'sovereign_states', 'united', 'selfinterest', 'inimical', 'govern', 'governed', 'economic_interests', 'primacy', 'national_interest', 'rulers', 'national_sovereignty', 'elites', 'sovereign', 'national_government', 'subservient', 'power_structure', 'national_interests', 'ideologies', 'great_powers', 'liberal_democracy', 'central_authority', 'legitimacy', 'real_power', 'superior', 'democratic', 'representative_government', 'pluralism', 'fundamental', 'adherence', 'federalism', 'espouse', 'political_institutions', 'free_press', 'national_identity', 'subordinate', 'white_minority', 'democracies', 'democratically', 'great_power', 'political_leadership', 'civil_society', 'american_system', 'military_power', 'ideology', 'democratic_system', 'incompatible', 'parliamentary_system', 'regimes']"
160,white_collar_job,"['detective', 'executive', 'scientist', 'biologist', 'surgeon']","['ecologist', 'the_massachusetts_general_hospital', 'forensic', 'specialist', 'metallurgist', 'engineer', 'examiner', 'researcher', 'molecular', 'agronomist', 'internist', 'dermatologist', 'endocrinologist', 'anthropologist', 'cardiologist', 'practitioner', 'pathologist', 'pharmacologist', 'paleontologist', 'astronomer', 'anesthesiologist', 'biochemist', 'zoologist', 'psychiatrist', 'geophysicist', 'archaeologist', 'investigator', 'cardiology', 'surgeon', 'microbiologist', 'physicist', 'technician', 'biologist', 'geneticist', 'scientist', 'urologist', 'dr_brown', 'pediatrician', 'statistician', 'oncologist', 'expert', 'archeologist', 'neurobiologist', 'toxicologist', 'white_collar_job', 'psychologist', 'technologist', 'neurosurgeon', 'detective', 'neurologist', 'neuropsychologist', 'geologist', 'oceanographer', 'entomologist', 'physician', 'ophthalmologist', 'executive', 'immunologist', 'epidemiologist', 'astrophysicist', 'radiologist', 'chemist', 'virologist', 'veterinarian', 'mathematician', 'gastroenterology']"
161,animal,"['antelope', 'livestock', 'camel', 'fox', 'rodent']","['squirrel', 'rhino', 'moth', 'caribou', 'cattle', 'oxen', 'walrus', 'rhinoceros', 'hides', 'prairie', 'crocodiles', 'dolphin', 'donkeys', 'pelts', 'carcass', 'bald_eagle', 'elk', 'wasp', 'hay', 'livestock', 'snakes', 'lizards', 'alligators', 'elephants', 'hyenas', 'swine', 'tortoise', 'rattlesnakes', 'buffalo', 'tusks', 'gazelles', 'llamas', 'hemlock', 'heron', 'owl', 'water_buffalo', 'mules', 'owls', 'otter', 'bear', 'tortoises', 'piglets', 'antelope', 'goldfish', 'zebra', 'grasshoppers', 'rabbits', 'antelopes', 'flamingos', 'pastures', 'lambs', 'fleas', 'camels', 'leopards', 'grizzlies', 'beetle', 'alligator', 'giraffe', 'cubs', 'porcupine', 'carp', 'eels', 'cow', 'parrots', 'iguana', 'grouse', 'lizard', 'scorpions', 'hippopotamus', 'animal', 'rattlesnake', 'beavers', 'falcon', 'coyote', 'tiger', 'giraffes', 'forage', 'crocodile', 'goats', 'pasture', 'reptile', 'rodent', 'graze', 'ant', 'buffaloes', 'ostriches', 'lynx', 'kangaroo', 'python', 'polar_bear', 'fox', 'llama', 'starfish', 'cormorants', 'camel', 'sheep', 'reindeer', 'ostrich', 'spruce', 'moose', 'lions', 'cougar', 'snake', 'honeybees', 'cactus', 'swans', 'hippos', 'donkey', 'foxes', 'ducks', 'cheetah', 'bush', 'mule', 'steer', 'pheasants', 'ox', 'bison', 'turtle', 'zebras', 'herons', 'kangaroos', 'boar', 'salamanders', 'chicken_coop', 'starlings', 'grazing', 'antlers', 'grizzly', 'frogs', 'plow', 'pigs', 'raccoon', 'iguanas', 'beaver', 'minnows', 'toads', 'hounds']"
162,party,"['summer', 'exclusive', 'dance', 'wedding', 'kickoff']","['ritual', 'revelry', 'reunion', 'prom', 'family_reunion', 'dances', 'carnival', 'concerts', 'dance', 'party', 'circus', 'weddings', 'halloween', 'festival', 'hanukkah', 'evening', 'pageant', 'birthday_parties', 'mardi_gras', 'christmastime', 'festivities', 'fashion_show', 'parades', 'weekend', 'music_festival', 'new_years_eve', 'kickoff', 'celebration', 'wedding', 'dancing', 'social_events', 'ballet', 'exclusive', 'summer']"
163,terrorism,"['9/11', 'bomb', 'unrest', 'rebellion', 'bombing']","['suicide_attack', 'recent_violence', 'violent_protests', 'uprising', 'hijacking', 'unrest', 'manhunt', 'massacres', 'suicide_bombing', 'incursion', 'rocket_attacks', 'bombing_attacks', 'terrorism', 'terrorist_bombings', 'attack', 'major_attack', 'assassination', 'sabotage', 'airstrikes', 'muslim_militants', 'rebellion', 'insurrection', 'recent_attacks', 'bomb_blast', 'security_forces', 'other_attacks', 'killing', 'violent_attacks', 'raid', 'uprisings', 'american_invasion', 'shelling', 'bomb_attacks', 'islamic_radicals', 'car_bomb', 'street_violence', 'car_bombs', 'capture', '9/11', 'hijackings', 'bombing', 'massacre', 'american_attack', 'carnage', 'islamic_militants', 'such_attacks', 'bombs', 'muslim_fundamentalists', 'insurgency', 'coup_attempt', 'rioting', 'new_attacks', 'political_violence', 'attacks', 'suicide_bombers', 'bomb_attack', 'suicide_bombings', 'eta', 'looting', 'american_bombing', 'ambush', 'mutiny', 'riots', 'bombing_campaign', 'assassinations', 'guerrilla_attacks', 'bombings', 'killings', 'bomb', 'hostagetaking', 'suicide_attacks', 'disturbances']"
164,smell,"['urine', 'aroma', 'revolting', 'rot', 'decay']","['sponge', 'rotting', 'microorganisms', 'chlorophyll', 'stench', 'jellyfish', 'turpentine', 'lichens', 'mucus', 'intense_heat', 'chlorine', 'droplets', 'drips', 'vermin', 'sawdust', 'ammonia', 'odor', 'human_waste', 'mealybugs', 'mites', 'maggots', 'diseased', 'vapor', 'sea_water', 'staining', 'pollen', 'smell', 'hemlock', 'forest_floor', 'excrement', 'human_flesh', 'nitrates', 'rotten_eggs', 'ultraviolet_light', 'human_skin', 'dung', 'fungus', 'revolting', 'soot', 'vapors', 'moss', 'grime', 'formaldehyde', 'dye', 'purified', 'liquids', 'vegetation', 'discoloration', 'slime', 'sprays', 'organic_material', 'dampness', 'lining', 'acid', 'cigarette_smoke', 'rot', 'salts', 'salt_water', 'plankton', 'pores', 'residue', 'coal_dust', 'decay', 'tannin', 'covering', 'discolored', 'bark', 'oxidation', 'peat_moss', 'urine', 'impurities', 'organic_matter', 'odors', 'grease', 'algae', 'sunburn', 'leached', 'human_blood', 'poison_ivy', 'decompose', 'iodine', 'seawater', 'disinfectant', 'ash', 'acids', 'oozing', 'creosote', 'oxidized', 'cavities', 'dryness', 'intestines', 'condensation', 'tar', 'stains', 'ultraviolet_rays', 'amber', 'aroma', 'scent', 'moisture', 'mildew', 'termites']"
165,disappointment,"['discontent', 'disinterest', 'weariness', 'uneasiness', 'spite']","['alienation', 'anxieties', 'disinterest', 'loathing', 'complacency', 'fatalism', 'spite', 'discontent', 'nervousness', 'apprehension', 'disillusion', 'undercurrent', 'wariness', 'reticence', 'malaise', 'ill_will', 'inevitability', 'restlessness', 'cynicism', 'weariness', 'anger', 'agitation', 'optimism', 'revulsion', 'gloom', 'discord', 'apathy', 'disenchantment', 'distrust', 'insecurity', 'new_mood', 'resentments', 'powerlessness', 'irritation', 'defensiveness', 'growing_sense', 'perplexity', 'hostility', 'pessimism', 'mistrust', 'indignation', 'ambivalence', 'frustrations', 'uneasiness', 'anxiety', 'discouragement', 'unease', 'bewilderment', 'helplessness', 'hysteria', 'indifference', 'dislike', 'indecision', 'pervasive_sense', 'impatience', 'edginess', 'selfdoubt', 'engendered', 'general_sense', 'dread', 'frustration', 'timidity', 'hesitancy', 'divisiveness', 'unhappiness', 'elation', 'resentment', 'disillusionment', 'bafflement', 'hopelessness', 'disappointment', 'rancor', 'distaste', 'antagonism', 'recrimination', 'dissatisfaction', 'bitterness', 'disquiet', 'disaffection', 'puzzlement', 'inertia']"
166,poor,"['monetary', 'unemployment', 'financially', 'welfare', 'suffer']","['poor_families', 'higher_taxes', 'pensions', 'wages', 'entitlements', 'middleclass_families', 'unemployment_insurance', 'public_services', 'dependency', 'economic_hardship', 'american_workers', 'aging_population', 'incomes', 'homelessness', 'welfare_system', 'health_care', 'national_economy', 'living_standards', 'lowwage_workers', 'financially', 'uninsured', 'health_costs', 'health_care_costs', 'poor', 'child_poverty', 'middle_class', 'medical_costs', 'job_losses', 'welfare', 'social_security_benefits', 'social_programs', 'wage_earners', 'population_growth', 'american_families', 'rising_unemployment', 'many_workers', 'labor_market', 'suffer', 'single_mothers', 'job_loss', 'poverty', 'booming_economy', 'most_workers', 'employment', 'low_wages', 'welfare_mothers', 'state_budgets', 'unemployment', 'job_creation', 'job_market', 'infant_mortality', 'joblessness', 'monetary', 'government_spending', 'high_taxes', 'welfare_dependency', 'high_unemployment', 'budget_deficits', 'real_wages', 'lowwage_jobs', 'welfare_benefits', 'full_employment', 'inequality', 'welfare_rolls', 'labor_force']"
167,plant,"['pollen', 'cherry', 'underbrush', 'sprout', 'wreath']","['burlap', 'ferns', 'lilac', 'dahlias', 'clumps', 'conifers', 'willow', 'dew', 'bare_branches', 'maple_trees', 'sod', 'flowering', 'vine', 'clover', 'anemones', 'wood_chips', 'nectar', 'yellow_flowers', 'daisies', 'daffodil', 'pine_cones', 'sprout', 'ivy', 'gourds', 'green_leaves', 'oaks', 'pollen', 'forsythia', 'autumn_leaves', 'crocus', 'jasmine', 'stumps', 'hemlock', 'forest_floor', 'tomato_plants', 'pines', 'undersides', 'thatch', 'underbrush', 'cornstalks', 'blossom', 'pine_needles', 'spruces', 'moss', 'red_berries', 'gardenias', 'violets', 'seaweed', 'poinsettias', 'fronds', 'sunflowers', 'tree_branches', 'cabbages', 'cactuses', 'lichen', 'dandelions', 'thistle', 'young_trees', 'sugar_maples', 'coleus', 'thorns', 'birch', 'dogwood', 'hyacinths', 'crocuses', 'lilies', 'fallen_leaves', 'daffodils', 'zinnias', 'milkweed', 'holly', 'grapevines', 'petals', 'evergreens', 'boughs', 'trellis', 'leaf', 'acorns', 'oak_trees', 'pods', 'magnolias', 'wisteria', 'bougainvillea', 'tulips', 'camellias', 'honeysuckle', 'hydrangeas', 'nasturtiums', 'other_trees', 'cannas', 'tendrils', 'cherry_trees', 'sunflower', 'pine_trees', 'yews', 'hardwoods', 'phlox', 'hydrangea', 'bark', 'hibiscus', 'bamboo', 'eucalyptus', 'white_flowers', 'beech', 'hollyhocks', 'wildflowers', 'grasses', 'coral', 'fern', 'bumblebees', 'pebbles', 'vines', 'spruce', 'yew', 'azaleas', 'window_boxes', 'cactus', 'pansies', 'irises', 'begonias', 'stalks', 'petunias', 'peonies', 'morning_glories', 'junipers', 'clump', 'rhododendrons', 'small_trees', 'flower_beds', 'succulents', 'amaryllis', 'birches', 'maples', 'rosebushes', 'cherry', 'wreath', 'mistletoe', 'goldenrod', 'dead_leaves', 'plant', 'poppies', 'twigs', 'chrysanthemums', 'fruit_trees', 'rhododendron', 'willows', 'geraniums', 'pink_flowers', 'seed_pods', 'columbine', 'boxwood', 'lilacs', 'tree_trunks', 'marigolds', 'dogwoods', 'brambles', 'twig', 'cones', 'juniper', 'cattails', 'blossoms', 'asters', 'apple_trees', 'clematis']"
168,pain,"['bruise', 'kill', 'suffer', 'painfully', 'stabbing']","['rapist', 'vomiting', 'baseball_bat', 'suicide_attempt', 'asphyxiation', 'innocent_bystanders', 'inflict', 'mugger', 'brain_damage', 'kitchen_knife', 'unconsciousness', 'stabbing', 'beatings', 'gunshot', 'choking', 'maimed', 'diarrhea', 'die', 'amputated', 'bleed', 'drugged', 'excruciating_pain', 'broken_bones', 'mental_problems', 'bruise', 'amputate', 'spleen', 'attacker', 'stab_wounds', 'bit', 'subdue', 'suffer', 'maim', 'severe_injuries', 'bladder', 'rectum', 'cause', 'suffocated', 'severe_burns', 'murder', 'physical_harm', 'untreated', 'stab', 'lacerations', 'injures', 'electric_shock', 'disfigurement', 'gunshot_wounds', 'gangrene', 'bled', 'convulsions', 'torture', 'even_death', 'bullet_wounds', 'amputation', 'dehydration', 'burns', 'serious_injury', 'suicidal', 'castrated', 'electrocuted', 'inhaled', 'bodily_injury', 'immobilized', 'hypothermia', 'kill', 'pain', 'inflicting', 'other_injuries', 'kills', 'bruises', 'suffocation', 'bodily_harm', 'rape', 'severe_pain', 'internal_bleeding', 'bitten', 'abuser', 'injure', 'permanent_brain_damage', 'strangle', 'handcuff', 'mr_solimine', 'assault', 'coughing', 'disfigured', 'physical_injury', 'assailant', 'fainting', 'painfully', 'amputations', 'abdomen', 'bleeding', 'strangled', 'pregnant_woman']"
169,beauty,"['alluring', 'captivating', 'lavish', 'bright', 'perfect']","['enticing', 'uncluttered', 'ethereal', 'monochromatic', 'prosaic', 'breezy', 'photogenic', 'alluring', 'sumptuous', 'showy', 'fanciful', 'soothing', 'magical', 'serviceable', 'exquisite', 'voluptuous', 'marvelous', 'refined', 'perfect', 'enchanting', 'fussy', 'delightful', 'colorful', 'uncomplicated', 'ostentatious', 'whimsical', 'artful', 'bright', 'luminous', 'otherworldly', 'tasteful', 'wondrous', 'seductive', 'captivating', 'elegant', 'stylized', 'gaudy', 'understated', 'stuffy', 'quirky', 'dreamy', 'extravagant', 'garish', 'decorous', 'endearing', 'regal', 'gorgeous', 'graceful', 'pleasing', 'ungainly', 'splendid', 'cheery', 'stylish', 'invigorating', 'charming', 'austere', 'drab', 'opulent', 'sensual', 'sensuous', 'radiant', 'lifelike', 'polished', 'dazzling', 'beauty', 'serene', 'exuberant', 'lavish', 'lively', 'wholesome', 'sublime', 'lush', 'kitschy', 'beguiling', 'lovely', 'beautiful']"
170,timidity,"['sympathetic', 'shocked', 'observant', 'nervous', 'concerned']","['concerned', 'incensed', 'embarrassed', 'fearful', 'skeptical', 'baffled', 'dismayed', 'exasperated', 'perplexed', 'frightened', 'unhappy', 'wary', 'resentful', 'agitated', 'distrustful', 'puzzled', 'disturbed', 'mystified', 'offended', 'frustrated', 'sanguine', 'nervous', 'distressed', 'timidity', 'aghast', 'uncomfortable', 'observant', 'upset', 'confused', 'preoccupied', 'indignant', 'shocked', 'uneasy', 'ambivalent', 'insecure', 'worried', 'outraged', 'angry', 'unnerved', 'displeased', 'anxious', 'dissatisfied', 'leery', 'annoyed', 'irritated', 'sympathetic', 'alarmed', 'disgusted', 'apologetic', 'unconcerned', 'enthusiastic', 'suspicious', 'relieved', 'apprehensive']"
171,philosophy,"['interpretation', 'diplomacy', 'religious', 'reasoning', 'knowledge']","['basic_principles', 'human_nature', 'precepts', 'tenet', 'religious', 'neutrality', 'religious_belief', 'norms', 'meaning', 'doctrine', 'reasoning', 'principles', 'knowledge', 'religion', 'doctrines', 'belief', 'selfinterest', 'diplomacy', 'interpretation', 'natural_law', 'religious_beliefs', 'correctness', 'language', 'interpretations', 'beliefs', 'logic', 'morality', 'religious_faith', 'philosophy', 'implicitly', 'moral', 'principle', 'persuasion', 'ambiguity', 'pragmatism', 'adherence', 'contradiction', 'viewpoint', 'tenets', 'objectivity', 'absolutes', 'expediency', 'teachings', 'universality', 'world_view', 'formulation', 'insofar', 'discourse', 'rationality', 'american_system', 'ideology', 'understanding', 'own_views', 'aims', 'dogma']"
172,negotiate,"['monetary', 'appease', 'barter', 'diplomacy', 'govern']","['political_structure', 'liberalize', 'neutrality', 'constrain', 'new_thinking', 'trade_policy', 'barter', 'govern', 'free_market', 'political_system', 'electoral_system', 'national_interests', 'central_authority', 'representative_government', 'democratize', 'american_leadership', 'loosening', 'monetary', 'domestic_politics', 'civil_society', 'policy_making', 'reformers', 'domestic_affairs', 'nato_alliance', 'missile_defense', 'democratic_principles', 'foreign_relations', 'diplomacy', 'central_control', 'other_republics', 'world_opinion', 'political_institutions', 'unilateralism', 'political_leadership', 'soviet_leaders', 'military_power', 'reassert', 'persuasion', 'democratic_process', 'national_unity', 'american_power', 'acquiescence', 'democratic_society', 'vested_interests', 'major_powers', 'economic_interests', 'national_interest', 'political_change', 'reform', 'government_policy', 'western_governments', 'free_markets', 'great_powers', 'us_policy', 'radical_reform', 'chinese_leadership', 'economic_policy', 'economic_reform', 'economic_policies', 'foreign_policy', 'european_governments', 'government', 'american_government', 'democratization', 'political_reform', 'negotiate', 'fundamental_change', 'industrial_policy', 'national_sovereignty', 'national_governments', 'collective_security', 'arms_control', 'appease', 'democratic_institutions', 'central_government', 'other_governments', 'american_foreign_policy', 'free_press', 'international_institutions', 'containment', 'collective_action', 'economic_reforms', 'democratic_system', 'political_consensus']"
173,negative_emotion,"['violent', 'kill', 'hell', 'hate', 'dieing']","['bigots', 'thugs', 'senseless', 'bullies', 'rape', 'die', 'wrong_people', 'viciously', 'frighten', 'negative_emotion', 'frightened', 'madman', 'hoodlums', 'stupid', 'niggers', 'indiscriminately', 'racists', 'cops', 'jerks', 'bully', 'torture', 'cowardly', 'good_guys', 'strangle', 'humiliate', 'terrified', 'fanatics', 'liars', 'terrorist', 'curse', 'afraid', 'insane', 'mad', 'white_people', 'maim', 'maniac', 'violent', 'coward', 'crazy_people', 'suicidal', 'bastards', 'bad_people', 'lunatic', 'monster', 'hating', 'inhuman', 'decent_people', 'nigger', 'fools', 'crazy', 'hateful', 'bad_guy', 'disgusting', 'crazies', 'kill', 'cruel', 'cowards', 'white_person', 'innocent_people', 'monsters', 'hate', 'dieing', 'murderers', 'innocents', 'stoned', 'vicious', 'dumb', 'bad_guys', 'hell', 'killers', 'murder']"
174,cleaning,"['chore', 'drying', 'reorganize', 'vacuum', 'sanitary']","['draining', 'sponge', 'caulking', 'recycle', 'wallboard', 'scrub', 'grass_clippings', 'sealer', 'drainage', 'boiler', 'insulating', 'new_growth', 'thaw', 'repairing', 'chore', 'old_ones', 'mechanisms', 'root_systems', 'weeding', 'faucets', 'disassembling', 'heating_system', 'airconditioners', 'insulation', 'pruning', 'smoothing', 'disassemble', 'wire_brush', 'cooling_system', 'flake', 'dehumidifier', 'sanding', 'other_components', 'gutters', 'faucet', 'garden_hose', 'rearrange', 'new_plants', 'compost', 'downspouts', 'spills', 'clean', 'refill', 'drain', 'mulch', 'solvents', 'sanitary', 'lubrication', 'adhesive', 'wiring', 'dead_wood', 'rot', 'transmission_lines', 'corrosion', 'spigot', 'new_layer', 'cement', 'new_parts', 'ducts', 'drains', 'machinery', 'flushing', 'radiators', 'moving_parts', 'excess_water', 'plastic_sheeting', 'auger', 'small_areas', 'reorganize', 'filter', 'cleaner', 'grout', 'grease', 'dry', 'hose', 'dries', 'boilers', 'decompose', 'corrode', 'solvent', 'cleaning', 'washing', 'flush', 'wastes', 'old_paint', 'vacuum', 'air_pockets', 'red_tape', 'replenishing', 'patching', 'rust', 'condensation', 'stains', 'hardens', 'lubricate', 'moisture', 'mildew', 'heat', 'drying', 'harden', 'sand', 'replenish', 'too_much_water']"
175,messaging,"['text', 'query', 'send', 'device', 'recipient']","['wirelessly', 'text_messages', 'sender', 'user', 'digital_information', 'software_program', 'recipient', 'web_pages', 'senders', 'keystroke', 'email_address', 'search_engine', 'hard_drive', 'electronic_mail', 'computer_data', 'computer_code', 'computer_user', 'messaging', 'scanner', 'desktop_computer', 'password', 'keypad', 'typing', 'computer_chip', 'modem', 'encrypted', 'email', 'messages', 'hard_disk', 'device', 'notation', 'coded_messages', 'commands', 'fax_machine', 'instant_messages', 'printer', 'folder', 'typed', 'electronically', 'address_book', 'send', 'stylus', 'printout', 'laptop_computer', 'bar_code', 'type', 'computer_program', 'web_page', 'pager', 'digital_images', 'manual', 'electronic_messages', 'laptop', 'query', 'word_processor', 'home_computer', 'floppy_disk', 'text']"
